ip,timestamp,method,endpoint,status,bytes
kristina.az.com,1995-07-01 05:11:41,GET,/shuttle/missions/sts-26/sts-26-patch-small.gif,200,9581
ts02-ind-20.iquest.net,1995-07-01 05:11:44,GET,/history/apollo/images/footprint-logo.gif,200,4209
guest.dtc.net,1995-07-01 05:11:44,GET,/ksc.html,200,7074
moose.erie.net,1995-07-01 05:11:46,GET,/shuttle/missions/missions.html,200,8677
kristina.az.com,1995-07-01 05:11:48,GET,/shuttle/missions/sts-37/mission-sts-37.html,200,6023
200.10.239.205,1995-07-01 05:11:48,GET,/images/WORLD-logosmall.gif,200,0
prg1.prgone.com,1995-07-01 05:11:49,GET,/shuttle/countdown/images/lccteam.gif,200,28360
guest.dtc.net,1995-07-01 05:11:49,GET,/images/ksclogo-medium.gif,200,5866
kristina.az.com,1995-07-01 05:11:51,GET,/shuttle/missions/sts-37/sts-37-patch-small.gif,200,10371
dolphin-40.netrunner.net,1995-07-01 05:11:53,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
guest.dtc.net,1995-07-01 05:11:56,GET,/images/NASA-logosmall.gif,200,786
dolphin-40.netrunner.net,1995-07-01 05:11:56,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
guest.dtc.net,1995-07-01 05:11:58,GET,/images/MOSAIC-logosmall.gif,200,363
pm-1-25.connectnet.com,1995-07-01 05:11:58,GET,/ksc.html,200,7074
guest.dtc.net,1995-07-01 05:11:59,GET,/images/USA-logosmall.gif,200,234
mirage.osrhe.edu,1995-07-01 05:12:01,GET,/ksc.html,200,7074
pm-1-25.connectnet.com,1995-07-01 05:12:01,GET,/images/ksclogo-medium.gif,200,5866
guest.dtc.net,1995-07-01 05:12:01,GET,/images/WORLD-logosmall.gif,200,669
pm-1-25.connectnet.com,1995-07-01 05:12:02,GET,/images/MOSAIC-logosmall.gif,200,363
pm-1-25.connectnet.com,1995-07-01 05:12:02,GET,/images/USA-logosmall.gif,200,234
guest.dtc.net,1995-07-01 05:12:03,GET,/shuttle/countdown/,200,3985
pm-1-25.connectnet.com,1995-07-01 05:12:03,GET,/images/WORLD-logosmall.gif,200,669
moose.erie.net,1995-07-01 05:12:03,GET,/shuttle/missions/sts-1/mission-sts-1.html,200,8149
ppp8.cowan.edu.au,1995-07-01 05:12:03,GET,/shuttle/technology/images/sts_body_2-small.gif,200,30067
guest.dtc.net,1995-07-01 05:12:07,GET,/shuttle/countdown/count.gif,200,40310
dynamic176-24.ip.portal.com,1995-07-01 05:12:09,GET,/history/apollo/apollo-11/apollo-11.html,200,41397
131.128.2.155,1995-07-01 05:12:09,GET,"/cgi-bin/imagemap/countdown?377,274",302,68
moose.erie.net,1995-07-01 05:12:10,GET,/shuttle/missions/sts-1/sts-1-patch-small.gif,200,14176
200.10.239.205,1995-07-01 05:12:11,GET,/facts/about_ksc.html,304,0
www-d1.proxy.aol.com,1995-07-01 05:12:13,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.gif,200,31242
www-b6.proxy.aol.com,1995-07-01 05:12:16,GET,/shuttle/missions/missions.html,200,8677
d49-1.cpe.melbourne.aone.net.au,1995-07-01 05:12:17,GET,"/cgi-bin/imagemap/countdown?94,173",302,110
rppp77.cofc.edu,1995-07-01 05:12:17,GET,/history/apollo/apollo-13/sounds/a13_003.wav,200,6685
d49-1.cpe.melbourne.aone.net.au,1995-07-01 05:12:18,GET,/shuttle/missions/sts-71/images/images.html,200,7634
pm-1-25.connectnet.com,1995-07-01 05:12:21,GET,/shuttle/countdown/,200,3985
zph.hip.cam.org,1995-07-01 05:12:24,GET,/shuttle/countdown/video/livevideo.gif,200,65536
bradfute.vip.best.com,1995-07-01 05:12:24,GET,/htbin/cdt_main.pl,200,3214
www-b6.proxy.aol.com,1995-07-01 05:12:24,GET,/images/launchmedium.gif,200,11853
www-b6.proxy.aol.com,1995-07-01 05:12:25,GET,/images/NASA-logosmall.gif,200,786
www-b6.proxy.aol.com,1995-07-01 05:12:26,GET,/images/KSC-logosmall.gif,200,1204
guest.dtc.net,1995-07-01 05:12:27,GET,/htbin/cdt_main.pl,200,3214
prg1.prgone.com,1995-07-01 05:12:28,GET,/shuttle/countdown/liftoff.html,200,4538
pm-1-25.connectnet.com,1995-07-01 05:12:34,GET,"/cgi-bin/imagemap/countdown?94,172",302,110
43.exis.net,1995-07-01 05:12:34,GET,/shuttle/missions/sts-71/images/KSC-95EC-0912.gif,200,48305
pm-1-25.connectnet.com,1995-07-01 05:12:35,GET,/shuttle/missions/sts-71/images/images.html,200,7634
dynamic176-24.ip.portal.com,1995-07-01 05:12:36,GET,/history/apollo/apollo-11/apollo-11-patch-small.gif,200,11175
200.10.239.205,1995-07-01 05:12:43,GET,/images/launchpalms-small.gif,304,0
200.10.239.205,1995-07-01 05:12:44,GET,/images/KSC-logosmall.gif,304,0
slip-18-4.ots.utexas.edu,1995-07-01 05:12:45,GET,/shuttle/missions/sts-71/images/KSC-95EC-0916.jpg,200,34029
d49-1.cpe.melbourne.aone.net.au,1995-07-01 05:12:47,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,200,46888
204.244.4.10,1995-07-01 05:12:50,GET,/shuttle/missions/sts-71/mission-sts-71.html,304,0
204.244.4.10,1995-07-01 05:12:52,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,304,0
204.244.4.10,1995-07-01 05:12:52,GET,/images/KSC-logosmall.gif,304,0
204.244.4.10,1995-07-01 05:12:52,GET,/images/launch-logo.gif,304,0
burger.letters.com,1995-07-01 05:12:53,GET,/shuttle/countdown/liftoff.html,304,0
dynamic176-24.ip.portal.com,1995-07-01 05:12:54,GET,/history/apollo/images/footprint-logo.gif,200,4209
burger.letters.com,1995-07-01 05:12:54,GET,/images/NASA-logosmall.gif,304,0
zzsbtafe.slip.cc.uq.oz.au,1995-07-01 05:12:54,GET,/,200,7074
www-d1.proxy.aol.com,1995-07-01 05:12:56,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.gif,200,31242
prg1.prgone.com,1995-07-01 05:12:57,GET,/shuttle/countdown/video/livevideo.gif,200,57216
fractal.mech.tohoku.ac.jp,1995-07-01 05:12:59,GET,/shuttle/countdown/countdown.html,200,3985
antares.physics.carleton.edu,1995-07-01 05:13:01,GET,/shuttle/technology/images/sts_body_2-small.gif,200,30067
burger.letters.com,1995-07-01 05:13:01,GET,/shuttle/countdown/video/livevideo.gif,200,57216
pm-1-25.connectnet.com,1995-07-01 05:13:02,GET,/shuttle/missions/sts-71/images/KSC-95EC-0443.gif,200,64910
fractal.mech.tohoku.ac.jp,1995-07-01 05:13:05,GET,/shuttle/countdown/count.gif,200,40310
guest.dtc.net,1995-07-01 05:13:07,GET,/shuttle/countdown/video/livevideo.gif,200,57216
antares.physics.carleton.edu,1995-07-01 05:13:07,GET,/shuttle/technology/images/crew_compartment_13-small.gif,200,79088
antares.physics.carleton.edu,1995-07-01 05:13:08,GET,/shuttle/technology/sts-newsref/sts_coord.html,200,136806
200.10.239.205,1995-07-01 05:13:09,GET,/facilities/lc39a.html,200,7008
antares.physics.carleton.edu,1995-07-01 05:13:10,GET,/shuttle/technology/images/aft_fuselage_2-small.gif,200,45632
dialport-19.sh.lsumc.edu,1995-07-01 05:13:12,GET,/shuttle/missions/sts-71/images/KSC-95EC-0907.gif,200,51939
piweba1y.prodigy.com,1995-07-01 05:13:13,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.gif,200,31631
fractal.mech.tohoku.ac.jp,1995-07-01 05:13:14,GET,/images/NASA-logosmall.gif,200,786
fractal.mech.tohoku.ac.jp,1995-07-01 05:13:16,GET,/images/KSC-logosmall.gif,200,1204
kntinter.knt.co.jp,1995-07-01 05:13:17,GET,/,200,7074
earthlink.mpx.com.au,1995-07-01 05:13:17,GET,/shuttle/countdown/,200,3985
kntinter.knt.co.jp,1995-07-01 05:13:21,GET,/images/ksclogo-medium.gif,200,5866
43.exis.net,1995-07-01 05:13:23,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.gif,200,31242
zzsbtafe.slip.cc.uq.oz.au,1995-07-01 05:13:28,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
fractal.mech.tohoku.ac.jp,1995-07-01 05:13:32,GET,"/cgi-bin/imagemap/countdown?100,177",302,110
www-b6.proxy.aol.com,1995-07-01 05:13:32,GET,/htbin/wais.pl,200,308
fractal.mech.tohoku.ac.jp,1995-07-01 05:13:33,GET,/shuttle/missions/sts-71/images/images.html,200,7634
netcom16.netcom.com,1995-07-01 05:13:35,GET,/shuttle/resources/orbiters/challenger.html,200,8089
earthlink.mpx.com.au,1995-07-01 05:13:35,GET,/shuttle/countdown/count.gif,200,40310
dynamic176-24.ip.portal.com,1995-07-01 05:13:36,GET,/history/apollo/images/footprint.gif,200,67171
204.191.209.4,1995-07-01 05:13:37,GET,/,200,7074
kntinter.knt.co.jp,1995-07-01 05:13:38,GET,/images/NASA-logosmall.gif,200,786
dolphin-40.netrunner.net,1995-07-01 05:13:40,GET,/shuttle/missions/sts-71/sts-71-day-01-highlights.html,200,2722
kntinter.knt.co.jp,1995-07-01 05:13:40,GET,/images/MOSAIC-logosmall.gif,200,363
200.10.239.205,1995-07-01 05:13:41,GET,/images/lc39a-logo.gif,200,13116
kntinter.knt.co.jp,1995-07-01 05:13:42,GET,/images/USA-logosmall.gif,200,234
moose.erie.net,1995-07-01 05:13:43,GET,/shuttle/resources/orbiters/columbia.html,200,6922
204.191.209.4,1995-07-01 05:13:44,GET,/images/ksclogo-medium.gif,200,5866
kntinter.knt.co.jp,1995-07-01 05:13:44,GET,/images/WORLD-logosmall.gif,200,669
zzsbtafe.slip.cc.uq.oz.au,1995-07-01 05:13:45,GET,/shuttle/countdown/,200,3985
dialport-19.sh.lsumc.edu,1995-07-01 05:13:46,GET,/shuttle/missions/sts-71/images/KSC-95EC-0906.gif,200,31725
n105.coco.community.net,1995-07-01 05:13:47,GET,/shuttle/missions/sts-67/mission-sts-67.html,200,21408
204.191.209.4,1995-07-01 05:13:51,GET,/images/NASA-logosmall.gif,200,786
204.191.209.4,1995-07-01 05:13:51,GET,/images/MOSAIC-logosmall.gif,200,363
moose.erie.net,1995-07-01 05:13:52,GET,/shuttle/resources/orbiters/columbia-logo.gif,200,11417
204.191.209.4,1995-07-01 05:13:52,GET,/images/USA-logosmall.gif,200,234
moose.erie.net,1995-07-01 05:13:52,GET,/images/ksclogosmall.gif,200,3635
204.131.81.135,1995-07-01 05:13:53,GET,/shuttle/missions/missions.html,200,8677
ix-lv4-11.ix.netcom.com,1995-07-01 05:13:55,GET,/shuttle/countdown/countdown.html,200,3985
rock19.calon.com,1995-07-01 05:13:56,GET,/shuttle/countdown/,200,3985
200.10.239.205,1995-07-01 05:13:57,GET,/images/ksclogosmall.gif,304,0
200.10.239.205,1995-07-01 05:13:57,GET,/images/kscmap-tiny.gif,200,2537
ip4.mind.net,1995-07-01 05:13:58,GET,/images/shuttle-patch-small.gif,200,4179
204.191.209.4,1995-07-01 05:13:59,GET,/images/WORLD-logosmall.gif,200,669
ix-lv4-11.ix.netcom.com,1995-07-01 05:13:59,GET,/shuttle/countdown/count.gif,200,40310
dolphin-40.netrunner.net,1995-07-01 05:14:00,GET,/shuttle/missions/sts-71/sts-71-day-02-highlights.html,200,4722
43.exis.net,1995-07-01 05:14:00,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.gif,200,21957
rock19.calon.com,1995-07-01 05:14:00,GET,/shuttle/countdown/count.gif,200,40310
rock19.calon.com,1995-07-01 05:14:00,GET,/images/NASA-logosmall.gif,200,786
204.131.81.135,1995-07-01 05:14:00,GET,/images/launchmedium.gif,200,11853
rock19.calon.com,1995-07-01 05:14:00,GET,/images/KSC-logosmall.gif,200,1204
citynet.ci.la.ca.us,1995-07-01 05:14:04,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.gif,200,30995
winnie.freenet.mb.ca,1995-07-01 05:14:05,GET,/shuttle/countdown/lps/fr.html,200,1879
moose.erie.net,1995-07-01 05:14:07,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
ad01-005.compuserve.com,1995-07-01 05:14:08,GET,/images/rss.gif,200,172032
204.191.209.4,1995-07-01 05:14:09,GET,/images/ksclogo.gif,200,14298
zph.hip.cam.org,1995-07-01 05:14:11,GET,/shuttle/countdown/liftoff.html,304,0
204.131.81.135,1995-07-01 05:14:11,GET,/images/NASA-logosmall.gif,200,786
zph.hip.cam.org,1995-07-01 05:14:12,GET,/images/NASA-logosmall.gif,304,0
204.131.81.135,1995-07-01 05:14:13,GET,/images/KSC-logosmall.gif,200,1204
dolphin-40.netrunner.net,1995-07-01 05:14:17,GET,/shuttle/missions/sts-71/sts-71-day-03-highlights.html,200,6104
dialup103.myriad.net,1995-07-01 05:14:21,GET,/shuttle/missions/sts-71/images/index71.gif,200,235862
www-b6.proxy.aol.com,1995-07-01 05:14:23,GET,/shuttle/missions/sts-67/sts-67-patch-small.gif,200,17083
ip1.mind.net,1995-07-01 05:14:24,GET,/shuttle/missions/sts-71/images/index71.gif,200,235862
bradfute.vip.best.com,1995-07-01 05:14:27,GET,/htbin/cdt_main.pl,200,3214
ip4.mind.net,1995-07-01 05:14:28,GET,/shuttle/technology/sts-newsref/stsref-toc.html,200,81920
43.exis.net,1995-07-01 05:14:29,GET,/shuttle/missions/sts-71/images/KSC-95EC-0915.gif,200,29634
netcom16.netcom.com,1995-07-01 05:14:34,GET,/shuttle/missions/51-l/mission-51-l.html,200,6723
dialport-19.sh.lsumc.edu,1995-07-01 05:14:34,GET,/shuttle/missions/sts-71/images/KSC-95EC-0906.jpg,200,58414
isdn6-34.dnai.com,1995-07-01 05:14:35,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,65536
also.hooked.net,1995-07-01 05:14:36,GET,/shuttle/missions/sts-71/images/images.html,200,7634
zzsbtafe.slip.cc.uq.oz.au,1995-07-01 05:14:38,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
slip-28-14.ots.utexas.edu,1995-07-01 05:14:40,GET,/shuttle/countdown/liftoff.html,200,4538
pm-1-25.connectnet.com,1995-07-01 05:14:44,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg,200,52491
slip-28-14.ots.utexas.edu,1995-07-01 05:14:45,GET,/images/NASA-logosmall.gif,200,786
ppp8.cowan.edu.au,1995-07-01 05:14:48,GET,/shuttle/technology/images/aft_fuselage_2-small.gif,200,45632
rppp77.cofc.edu,1995-07-01 05:14:48,GET,/history/apollo/apollo-13/sounds/a13_003.wav,200,6685
antares.physics.carleton.edu,1995-07-01 05:14:54,GET,/shuttle/technology/sts-newsref/sts-mps.html,200,215411
ix-lv4-11.ix.netcom.com,1995-07-01 05:14:54,GET,/images/NASA-logosmall.gif,200,786
earthlink.mpx.com.au,1995-07-01 05:14:54,GET,"/cgi-bin/imagemap/countdown?250,39",302,100
dorsai.dorsai.org,1995-07-01 05:14:56,GET,/shuttle/resources/orbiters/challenger.html,200,8089
netcom16.netcom.com,1995-07-01 05:14:56,GET,/shuttle/missions/51-l/news/,200,368
ix-lv4-11.ix.netcom.com,1995-07-01 05:14:57,GET,/images/KSC-logosmall.gif,200,1204
earthlink.mpx.com.au,1995-07-01 05:14:58,GET,/shuttle/countdown/countdown.html,200,3985
43.exis.net,1995-07-01 05:14:59,GET,/shuttle/missions/sts-71/images/KSC-95EC-0916.gif,200,25814
also.hooked.net,1995-07-01 05:14:59,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg,200,25439
dorsai.dorsai.org,1995-07-01 05:15:00,GET,/shuttle/resources/orbiters/challenger-logo.gif,200,4179
ip4.mind.net,1995-07-01 05:15:02,GET,/shuttle/missions/missions.html,200,8677
netcom16.netcom.com,1995-07-01 05:15:03,GET,/shuttle/missions/51-l/51-l-info.html,200,1387
ip4.mind.net,1995-07-01 05:15:04,GET,/images/launchmedium.gif,200,11853
dorsai.dorsai.org,1995-07-01 05:15:05,GET,/images/ksclogosmall.gif,200,3635
dorsai.dorsai.org,1995-07-01 05:15:05,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
ix-lv4-11.ix.netcom.com,1995-07-01 05:15:06,GET,"/cgi-bin/imagemap/countdown?321,278",302,98
zph.hip.cam.org,1995-07-01 05:15:06,GET,/shuttle/countdown/video/livevideo.gif,200,65941
ix-lv4-11.ix.netcom.com,1995-07-01 05:15:07,GET,/shuttle/countdown/liftoff.html,200,4538
ip4.mind.net,1995-07-01 05:15:10,GET,/images/NASA-logosmall.gif,200,786
ip4.mind.net,1995-07-01 05:15:10,GET,/images/KSC-logosmall.gif,200,1204
earthlink.mpx.com.au,1995-07-01 05:15:10,GET,/shuttle/countdown/count.gif,200,40310
ix-lv4-11.ix.netcom.com,1995-07-01 05:15:11,GET,/shuttle/countdown/video/livevideo.gif,200,0
slip-28-14.ots.utexas.edu,1995-07-01 05:15:11,GET,/shuttle/countdown/video/livevideo.gif,200,65941
prg1.prgone.com,1995-07-01 05:15:12,GET,/shuttle/countdown/video/livevideo.gif,200,40960
netcom16.netcom.com,1995-07-01 05:15:12,GET,/shuttle/missions/51-l/docs/,200,368
slip-28-14.ots.utexas.edu,1995-07-01 05:15:15,GET,/shuttle/countdown/liftoff.html,304,0
slip-28-14.ots.utexas.edu,1995-07-01 05:15:16,GET,/images/NASA-logosmall.gif,304,0
www-b4.proxy.aol.com,1995-07-01 05:15:18,GET,/history/apollo/apollo-13/images/,200,1851
dialport-19.sh.lsumc.edu,1995-07-01 05:15:18,GET,/shuttle/missions/sts-71/images/KSC-95EC-0912.jpg,200,66202
ix-lv4-11.ix.netcom.com,1995-07-01 05:15:19,GET,/htbin/cdt_clock.pl,200,543
rock19.calon.com,1995-07-01 05:15:22,GET,"/cgi-bin/imagemap/countdown?94,147",302,96
netcom16.netcom.com,1995-07-01 05:15:25,GET,/shuttle/missions/51-l/movies/,200,372
fractal.mech.tohoku.ac.jp,1995-07-01 05:15:26,GET,/shuttle/countdown/countdown.html,200,3985
netcom16.netcom.com,1995-07-01 05:15:30,GET,/shuttle/missions/51-l/sounds/,200,372
43.exis.net,1995-07-01 05:15:30,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.gif,200,30995
mbtown01.remote.louisville.edu,1995-07-01 05:15:31,GET,/history/apollo/apollo.html,200,3258
slip-28-14.ots.utexas.edu,1995-07-01 05:15:35,GET,/shuttle/countdown/video/livevideo.gif,200,65734
netcom16.netcom.com,1995-07-01 05:15:35,GET,/shuttle/missions/51-l/images/,200,1038
pm-1-25.connectnet.com,1995-07-01 05:15:36,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.txt,200,1391
slip-28-14.ots.utexas.edu,1995-07-01 05:15:38,GET,/htbin/cdt_clock.pl,200,543
piweba3y.prodigy.com,1995-07-01 05:15:42,GET,/shuttle/missions/sts-71/images/images.html,200,7634
www-b4.proxy.aol.com,1995-07-01 05:15:42,GET,/history/apollo/apollo-13/images/70HC314.GIF,200,101267
zph.hip.cam.org,1995-07-01 05:15:42,GET,/shuttle/countdown/liftoff.html,304,0
www-b4.proxy.aol.com,1995-07-01 05:15:44,GET,/history/apollo/apollo-13/images/70HC314.GIF,200,101267
brother.cc.monash.edu.au,1995-07-01 05:15:44,GET,/shuttle/countdown/,200,3985
netcom16.netcom.com,1995-07-01 05:15:44,GET,/icons/image.xbm,200,509
selene.sol.cs.ritsumei.ac.jp,1995-07-01 05:15:44,GET,"/cgi-bin/imagemap/countdown?112,171",302,110
moose.erie.net,1995-07-01 05:15:44,GET,/ksc.html,200,7074
zph.hip.cam.org,1995-07-01 05:15:45,GET,/images/NASA-logosmall.gif,304,0
ix-lv4-11.ix.netcom.com,1995-07-01 05:15:46,GET,"/cgi-bin/imagemap/countdown?365,277",302,68
brother.cc.monash.edu.au,1995-07-01 05:15:47,GET,/images/NASA-logosmall.gif,200,786
rock19.calon.com,1995-07-01 05:15:47,GET,"/cgi-bin/imagemap/countdown?373,276",302,68
moose.erie.net,1995-07-01 05:15:48,GET,/images/ksclogo-medium.gif,200,5866
www-b4.proxy.aol.com,1995-07-01 05:15:49,GET,/history/apollo/apollo-13/images/70HC314.GIF,200,101267
ruger-50.slip.uiuc.edu,1995-07-01 05:15:50,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,49152
www-d1.proxy.aol.com,1995-07-01 05:15:52,GET,/shuttle/missions/sts-71/images/KSC-95EC-0443.jpg,200,115599
slip-28-14.ots.utexas.edu,1995-07-01 05:15:53,GET,/shuttle/countdown/video/livevideo.gif,200,57344
dorsai.dorsai.org,1995-07-01 05:15:53,GET,/shuttle/missions/51-l/mission-51-l.html,200,6723
moose.erie.net,1995-07-01 05:15:54,GET,/images/USA-logosmall.gif,200,234
pm-1-25.connectnet.com,1995-07-01 05:15:55,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.gif,200,31631
dorsai.dorsai.org,1995-07-01 05:15:55,GET,/shuttle/missions/51-l/51-l-patch-small.gif,200,10495
moose.erie.net,1995-07-01 05:15:57,GET,/images/WORLD-logosmall.gif,200,669
moose.erie.net,1995-07-01 05:15:58,GET,/images/MOSAIC-logosmall.gif,200,363
isdn6-34.dnai.com,1995-07-01 05:15:59,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,305722
dorsai.dorsai.org,1995-07-01 05:16:00,GET,/images/KSC-logosmall.gif,200,1204
dorsai.dorsai.org,1995-07-01 05:16:00,GET,/images/launch-logo.gif,200,1713
205.216.162.24,1995-07-01 05:16:04,GET,/shuttle/countdown/countdown.html,200,3985
205.216.162.24,1995-07-01 05:16:05,GET,/images/NASA-logosmall.gif,200,786
205.216.162.24,1995-07-01 05:16:05,GET,/images/KSC-logosmall.gif,200,1204
205.216.162.24,1995-07-01 05:16:05,GET,/shuttle/countdown/count.gif,200,40310
dolphin-40.netrunner.net,1995-07-01 05:16:06,GET,/shuttle/missions/sts-71/sts-71-day-04-highlights.html,200,5544
205.216.162.24,1995-07-01 05:16:09,GET,"/cgi-bin/imagemap/countdown?105,148",302,96
43.exis.net,1995-07-01 05:16:12,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.gif,200,31631
selene.sol.cs.ritsumei.ac.jp,1995-07-01 05:16:15,GET,"/cgi-bin/imagemap/countdown?268,277",302,85
zph.hip.cam.org,1995-07-01 05:16:15,GET,/shuttle/countdown/video/livevideo.gif,200,65536
selene.sol.cs.ritsumei.ac.jp,1995-07-01 05:16:16,GET,/htbin/cdt_main.pl,200,3214
piweba3y.prodigy.com,1995-07-01 05:16:17,GET,/shuttle/missions/sts-71/images/KSC-95EC-0873.gif,200,47245
205.216.162.24,1995-07-01 05:16:18,GET,"/cgi-bin/imagemap/countdown?272,280",302,85
205.216.162.24,1995-07-01 05:16:18,GET,/htbin/cdt_main.pl,200,3214
antares.physics.carleton.edu,1995-07-01 05:16:22,GET,/shuttle/technology/sts-newsref/sts_mes.html,200,175621
netcom16.netcom.com,1995-07-01 05:16:25,GET,/shuttle/missions/51-l/images/86HC159.GIF,200,78295
moose.erie.net,1995-07-01 05:16:26,GET,/facts/facts.html,200,4717
205.216.162.24,1995-07-01 05:16:27,GET,/shuttle/countdown/liftoff.html,200,4538
205.216.162.24,1995-07-01 05:16:28,GET,/shuttle/countdown/video/livevideo.gif,200,65123
brother.cc.monash.edu.au,1995-07-01 05:16:29,GET,/shuttle/missions/sts-71/images/images.html,200,7634
bradfute.vip.best.com,1995-07-01 05:16:30,GET,/htbin/cdt_main.pl,200,3214
pm-1-25.connectnet.com,1995-07-01 05:16:32,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.txt,200,1392
205.216.162.24,1995-07-01 05:16:33,GET,/htbin/cdt_clock.pl,200,543
antares.physics.carleton.edu,1995-07-01 05:16:33,GET,/shuttle/technology/sts-newsref/sts-rhc.html,200,134392
antares.physics.carleton.edu,1995-07-01 05:16:34,GET,/images/ksclogosmall.gif,304,0
antares.physics.carleton.edu,1995-07-01 05:16:34,GET,/images/launch-small.gif,200,3938
steinhardt.hep.upenn.edu,1995-07-01 05:16:34,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
moose.erie.net,1995-07-01 05:16:34,GET,/images/faq.gif,200,263
steinhardt.hep.upenn.edu,1995-07-01 05:16:35,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
steinhardt.hep.upenn.edu,1995-07-01 05:16:36,GET,/history/apollo/images/footprint-logo.gif,200,4209
steinhardt.hep.upenn.edu,1995-07-01 05:16:36,GET,/images/ksclogosmall.gif,200,3635
slipmlipsie.ca.merl.com,1995-07-01 05:16:40,GET,/shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg,200,835394
selene.sol.cs.ritsumei.ac.jp,1995-07-01 05:16:41,GET,/shuttle/countdown/count.html,200,73231
ppp8.cowan.edu.au,1995-07-01 05:16:43,GET,/shuttle/technology/images/crew_compartment_13-small.gif,200,57344
zph.hip.cam.org,1995-07-01 05:16:47,GET,/shuttle/countdown/liftoff.html,304,0
dialport-19.sh.lsumc.edu,1995-07-01 05:16:47,GET,/shuttle/missions/sts-71/images/KSC-95EC-0870.gif,200,45308
zph.hip.cam.org,1995-07-01 05:16:49,GET,/images/NASA-logosmall.gif,304,0
pm-1-25.connectnet.com,1995-07-01 05:16:50,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.gif,200,21957
news.ti.com,1995-07-01 05:16:51,GET,/shuttle/missions/sts-71/sts-71-patch.jpg,200,98304
dorsai.dorsai.org,1995-07-01 05:16:51,GET,/shuttle/missions/51-l/news/,200,368
dorsai.dorsai.org,1995-07-01 05:16:52,GET,/icons/blank.xbm,200,509
dorsai.dorsai.org,1995-07-01 05:16:52,GET,/icons/menu.xbm,200,527
selene.sol.cs.ritsumei.ac.jp,1995-07-01 05:16:54,GET,/shuttle/countdown/liftoff.html,200,4538
dialup103.myriad.net,1995-07-01 05:16:55,GET,/shuttle/missions/sts-71/images/KSC-95EC-0589.jpg,200,64427
fractal.mech.tohoku.ac.jp,1995-07-01 05:16:58,GET,"/cgi-bin/imagemap/countdown?111,111",302,111
fractal.mech.tohoku.ac.jp,1995-07-01 05:16:59,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
selene.sol.cs.ritsumei.ac.jp,1995-07-01 05:16:59,GET,/shuttle/countdown/video/livevideo.gif,200,65123
fractal.mech.tohoku.ac.jp,1995-07-01 05:17:02,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
fractal.mech.tohoku.ac.jp,1995-07-01 05:17:05,GET,/images/launch-logo.gif,200,1713
dorsai.dorsai.org,1995-07-01 05:17:07,GET,/shuttle/missions/51-l/,200,1712
dorsai.dorsai.org,1995-07-01 05:17:08,GET,/icons/image.xbm,200,509
dorsai.dorsai.org,1995-07-01 05:17:08,GET,/icons/text.xbm,200,527
xtsd0109.it.wsu.edu,1995-07-01 05:17:14,GET,/shuttle/missions/sts-2/mission-sts-2.html,200,7746
zph.hip.cam.org,1995-07-01 05:17:14,GET,/shuttle/countdown/video/livevideo.gif,200,65123
xtsd0109.it.wsu.edu,1995-07-01 05:17:16,GET,/shuttle/missions/sts-2/sts-2-patch-small.gif,200,9851
ruger-16.slip.uiuc.edu,1995-07-01 05:17:18,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,305722
rppp77.cofc.edu,1995-07-01 05:17:19,GET,/history/apollo/apollo-13/sounds/a13_002.wav,200,49152
www-a2.proxy.aol.com,1995-07-01 05:17:19,GET,/history/apollo/apollo-13/sounds/a13_002.wav,200,127045
compware.phx.net99.net,1995-07-01 05:17:23,GET,/shuttle/technology/images/sts_spec_6-small.gif,200,47145
